Id,Name,dfsle__SourceId__c,dfsle__TransactionId__c,dfsle__Sent__c,dfsle__DocuSignId__c
a4VDo000000wtevMAA,DSE-0005402,a6GDo0000000o7RMAQ,65bd99da-9cc3-9a2d-0c61-994c6596ff84,2023-03-20T16:01:55.000+0000,1f5bdee7-e1a2-4fc9-b920-62bea910d87c
a4VDo000000wteqMAA,DSE-0005401,a6GDo0000000iqpMAA,dd817490-a4f3-8905-4f6e-d61bdf3a0306,2023-03-20T15:57:14.000+0000,e50d5b69-43fd-44fa-a1e5-6ef642b0209e
a4VDo000000wtelMAA,DSE-0005400,a6GDo0000000ngVMAQ,8b1fbc0f-95bc-b8b3-3a30-8e8d617c9209,2023-03-20T15:52:42.000+0000,9a6107b4-6df1-47fe-83b4-3a75175a8b9c
a4VDo000000wteDMAQ,DSE-0005399,a6GDo0000000o77MAA,fe5aeed2-d426-ea06-b05a-3c8f5c4bfe54,2023-03-20T15:44:52.000+0000,0c20fc7c-71be-4b88-a3b3-08fd7c851646
a4VDo000000wtegMAA,DSE-0005398,a6GDo0000000oClMAI,22013006-a167-4800-ddbc-c1ccba981b98,2023-03-20T15:42:09.000+0000,1bcc646d-1407-4b79-8ede-8ea219329c8d
a4VDo000000wtebMAA,DSE-0005397,a6GDo0000000o6iMAA,7df7bc4a-9d5d-a2b8-afbc-d2fdb94506e4,2023-03-20T15:40:35.000+0000,5c0cd60c-0dc0-4f0b-ac4c-9ca41c38003b
a4VDo000000wteWMAQ,DSE-0005396,a6GDo0000000UHAMA2,8dd1b4b0-f240-b50a-6a18-3525da55a114,2023-03-20T15:33:07.000+0000,138383b0-6a30-4dad-af2c-84bdf56f7127
a4VDo000000wteRMAQ,DSE-0005395,a6GDo0000000p3kMAA,13d306b2-8864-03c9-a55a-0b535d16fbf3,2023-03-20T15:25:04.000+0000,85479d56-125e-4f65-9328-78ff2addbecc
a4VDo000000wteMMAQ,DSE-0005394,a6GDo0000000FfRMAU,9f7dcf34-1127-3fae-dbbf-d5e90054a543,2023-03-20T15:19:29.000+0000,93e8742b-482c-4ab0-94c2-c25008c43e2b
a4VDo000000wteHMAQ,DSE-0005393,a6GDo0000000o6iMAA,58a09e94-1fda-d817-9ac5-ea43516616b0,2023-03-20T15:16:59.000+0000,1fa53dd8-4a04-470a-9a21-79db9bf79375
a4VDo000000wtdoMAA,DSE-0005392,a6GDo0000000nO7MAI,dfc79589-b3f7-3d03-ffb8-ac7d9e9bf994,2023-03-20T15:14:24.000+0000,c0582ab9-3e80-4d07-8053-72d99f923b0b
a4VDo000000wteCMAQ,DSE-0005391,a6GDo0000000nO7MAI,784b5e87-87b4-7ee9-9efe-2106b3ea12ad,,
a4VDo000000wte7MAA,DSE-0005390,a6GDo0000000nO7MAI,9242d244-f556-2eef-247f-9c3b2a820036,2023-03-20T15:10:40.000+0000,4245a2de-8dcf-4ab7-927d-8fde44d1b3b9
a4VDo000000wte2MAA,DSE-0005389,a6GDo0000000o5pMAA,65d5f84b-63ef-4d60-f9b0-a033c324e92e,2023-03-20T15:05:35.000+0000,e7bb8d90-9036-45cc-87de-d44ecfde9384
a4VDo000000wtdxMAA,DSE-0005388,a6GDo0000000HduMAE,eff016ae-d002-558a-c631-72361c18f977,2023-03-20T15:00:15.000+0000,da3aafdb-17a2-452c-be08-209b0cdf3ebc
a4VDo000000wtdsMAA,DSE-0005387,a6GDo0000000o56MAA,9a836e19-e70d-cbc5-0a21-ced1347979f6,2023-03-20T14:59:48.000+0000,1c45740c-1beb-4783-beb2-49c845c0fec2
a4VDo000000wtdnMAA,DSE-0005386,a6GDo0000000o2RMAQ,a91f04b8-1302-03f9-5437-f337d227ac3e,2023-03-20T14:58:07.000+0000,762126b0-5740-4829-b051-9eedffd434f3
a4VDo000000wtdiMAA,DSE-0005385,a6GDo0000000nMfMAI,4f3d85a1-c6c2-65d2-15fc-8a50130f2caa,2023-03-20T14:41:29.000+0000,62f3cc6c-24b1-4aef-bf98-6179cf6dba51
a4VDo000000wtddMAA,DSE-0005384,a6GDo0000000d7rMAA,11932dd1-3122-8de4-ba5c-eb10ac715408,2023-03-20T14:26:17.000+0000,f7437290-698a-4c5a-abda-f40cdf269fc5
a4VDo000000wtdaMAA,DSE-0005383,a6GDo0000000HlRMAU,75b77845-4591-4697-8460-d98577249855,2023-03-20T14:21:55.000+0000,15af3545-1d39-4edd-aad4-a94b3c195c3f
a4VDo000000wtdZMAQ,DSE-0005382,a6GDo0000000kKHMAY,f9ba03ae-3081-1540-4a0d-1582c9646225,2023-03-20T14:19:34.000+0000,b020a661-8577-4c62-81c7-b294e37f4400
a4VDo000000wtdYMAQ,DSE-0005381,a6GDo0000000lxyMAA,c07cdb0c-0136-defc-c1e1-7317d96a98c3,2023-03-20T14:17:06.000+0000,aefa76c7-9412-43d5-b481-ae438da0e4ab
a4VDo000000wtdTMAQ,DSE-0005380,a6GDo0000000n0FMAQ,53969bf8-77ca-270b-322c-748ac587ff5e,2023-03-20T14:15:10.000+0000,cbb19fe3-5a1b-4bcf-adf1-749e66c1a081
a4VDo000000wtdOMAQ,DSE-0005379,a6GDo0000000mBlMAI,da7acba4-a86e-0851-1f88-9dfcbdf8fe6a,2023-03-20T14:13:25.000+0000,3e45242d-0001-47d7-af01-5739377b7a83
a4VDo000000wtcqMAA,DSE-0005378,a6GDo0000000nIdMAI,ebe970d2-64f4-def5-6a88-4b4ada112437,2023-03-20T14:03:49.000+0000,cea8c097-4f5b-4c42-a6be-41be93b640c3
a4VDo000000wtdJMAQ,DSE-0005377,a6GDo0000000HeDMAU,f68794df-2c79-703e-a4cb-43824b7a84a3,2023-03-20T14:01:08.000+0000,57bde62f-176a-429e-8a17-4d91c498e85f
a4VDo000000wtdEMAQ,DSE-0005376,a6GDo0000000ow5MAA,ca67ccd3-1550-9e96-e247-03149b7b6837,2023-03-20T13:52:12.000+0000,5da1a6d2-1f64-4f5d-88b4-4f98258e476d
a4VDo000000wtd9MAA,DSE-0005375,a6GDo0000000l61MAA,ce476f35-43a7-b91e-3278-3a34e14bf46a,2023-03-20T13:48:17.000+0000,e1aae79e-ae41-41c1-97aa-50b0dcb48b3e
a4VDo000000wtd4MAA,DSE-0005374,a6GDo0000000ovvMAA,3e8645bd-4097-8764-edcb-1fcc63fea0db,2023-03-20T13:48:12.000+0000,4b0b0b67-662e-4b49-b196-059da88d456b
a4VDo000000wtczMAA,DSE-0005373,a6GDo0000000gLaMAI,eaaa128e-253c-b869-127d-4e93d582c953,2023-03-20T13:47:06.000+0000,d5afe666-714a-49cf-911e-af52b31400b1
a4VDo000000wtcuMAA,DSE-0005372,a6GDo0000000o1sMAA,a868866d-f00b-d734-46bb-dab9fe165d30,2023-03-20T13:37:52.000+0000,f5b7f7bd-752e-44a3-b2bb-1a307bbbcdd7
a4VDo000000wtcpMAA,DSE-0005371,a6GDo0000000nVdMAI,284bc8f8-2a65-7f17-2340-fc03084d27a9,2023-03-20T13:28:18.000+0000,09188096-c9d9-498f-9ad2-9b12cf3a6591
a4VDo000000wtckMAA,DSE-0005370,a6GDo0000000nIYMAY,1a7663e0-afd0-105d-443c-fd29929a1a1d,2023-03-20T13:24:43.000+0000,378817d8-5512-4724-a22e-c0fecea7c966
a4VDo000000wtcfMAA,DSE-0005369,a6GDo0000000oFGMAY,36a9d7f9-de73-84f0-80e4-0353a499b80a,2023-03-20T13:19:14.000+0000,aedc5006-bbd3-43c0-a727-2ef5325f9e59
a4VDo000000wtcaMAA,DSE-0005368,a6GDo0000000nsbMAA,083c69e9-3621-e9b0-925a-083c138229a6,2023-03-20T12:17:10.000+0000,ed44a6e0-6020-4cda-ba86-d2a76ead1024
a4VDo000000wtc7MAA,DSE-0005367,a6GDo0000000oZQMAY,a77a0e85-6597-a98a-d879-3a4aab5c4ca7,2023-03-20T04:51:17.000+0000,632344df-6a1f-43b7-b186-a1e82e52f983
a4VDo000000wtc6MAA,DSE-0005366,a6GDo0000000oZQMAY,94f2da00-53d9-488a-d6c0-7124b7d346e7,,cee1f7ec-989e-4f31-93be-698e9920e7d1
a4VDo000000wtbUMAQ,DSE-0005365,a6GDo0000000otQMAQ,495bc09f-3542-e949-a551-72caab176466,2023-03-20T04:44:50.000+0000,83a30c0c-a177-4330-b33f-025d75961a09
a4VDo000000wtc2MAA,DSE-0005364,a6GDo0000000odIMAQ,2c5d6fe9-c670-4d40-a6cc-1ea364a5f0ba,2023-03-20T04:36:48.000+0000,1f80d78e-4e69-40f8-bae8-86fd13207a77
a4VDo000000wtbuMAA,DSE-0005363,a6GDo0000000oc5MAA,91ed1dc1-ad47-f666-3023-6cca48b92747,2023-03-20T04:31:43.000+0000,ac3dfa37-1ac7-4199-a270-d8471ff1c43b
a4VDo000000wtc1MAA,DSE-0005362,a6GDo0000000oanMAA,0db437cd-0dfa-4923-8fd3-606b78ae9025,2023-03-20T04:28:27.000+0000,e15a182d-c427-4759-9082-a020ff15e99d
a4VDo000000wtbnMAA,DSE-0005361,a6GDo0000000oZQMAY,d60f49cc-fe66-836e-0481-2a35d80bd54a,2023-03-20T04:24:38.000+0000,b0352ccf-21fa-477e-a875-c0e345e5f36e
a4VDo000000wtbtMAA,DSE-0005360,a6GDo0000000oWvMAI,5fe32a9c-4fee-79c2-86df-78f847979db1,2023-03-20T04:18:17.000+0000,19fddee3-ab91-4c67-9bee-e3a8b15adab6
a4VDo000000wtbsMAA,DSE-0005359,a6GDo0000000oDFMAY,f199ac73-6901-ec9c-9980-ef2a8f289a7d,2023-03-20T04:13:08.000+0000,584acfb8-9556-4662-9e5f-28293ce17af5
a4VDo000000wtbwMAA,DSE-0005358,a6GDo0000000oBYMAY,8557dbc0-2e39-9d3f-686a-8e8ce62a756f,2023-03-20T04:09:29.000+0000,21011dec-f7fe-4866-8b85-b8d002bee4f8
a4VDo000000wtbTMAQ,DSE-0005357,a6GDo0000000o4hMAA,e2cfa35f-b420-935c-0f6b-c51eea6e01d2,2023-03-20T04:06:32.000+0000,cacc6304-e661-45ac-92c6-6566ce968708
a4VDo000000wtbrMAA,DSE-0005356,a6GDo0000000o4DMAQ,8477e47d-5c00-62a9-788b-22f39f23930b,2023-03-20T04:01:57.000+0000,1c9b78c8-f9ea-4567-8e63-c14918847014
a4VDo000000wtbfMAA,DSE-0005355,a6GDo0000000o3ZMAQ,2c16f795-3661-53bb-123f-9eae19694a07,2023-03-20T03:56:25.000+0000,a9a8391c-13bc-4df0-aad1-5e22bba67868
a4VDo000000wtbmMAA,DSE-0005354,a6GDo0000000o3PMAQ,c15a470a-ce5e-8d41-057f-71c678db5602,2023-03-20T03:52:52.000+0000,bb29148a-7976-4f32-860b-b49135498b1d
a4VDo000000wtbKMAQ,DSE-0005353,a6GDo0000000nHpMAI,609f6737-96b9-b617-4960-4d9b6b2658a8,2023-03-20T03:43:08.000+0000,8e408a1e-e6b7-4e48-a219-de930fbb2ed0
a4VDo000000wtbeMAA,DSE-0005352,a6GDo0000000nH2MAI,2d8eac4d-493a-0acf-220b-65178b4acfa6,2023-03-20T03:39:51.000+0000,4c70d6cc-03a1-45d7-974a-6747014dd121
a4VDo000000wtbiMAA,DSE-0005351,a6GDo0000000nH1MAI,13f396d8-4cb6-fa3e-d13f-9b0ee43ad3a7,2023-03-20T03:37:37.000+0000,405e180f-e047-42da-96ed-c97dd11c7a08
a4VDo000000wtbhMAA,DSE-0005350,a6GDo0000000n2QMAQ,687ed352-3fcb-dcab-7f54-e04940b2bb26,2023-03-20T03:34:51.000+0000,a834572a-f0d6-4b75-91ab-404b33d7bb2e
a4VDo000000wtbJMAQ,DSE-0005349,a6GDo0000000myxMAA,cb9350c4-f746-18d9-298a-1e4b7cc8906d,2023-03-20T03:30:55.000+0000,b333a079-9adc-4fe2-a817-61109a26cb31
a4VDo000000wtbdMAA,DSE-0005348,a6GDo0000000mynMAA,a480e1de-1f53-f87a-f862-8aad5813f1a0,2023-03-20T03:28:19.000+0000,1c5fd5b0-9041-4aae-9079-8543fb69c8f3
a4VDo000000wtbcMAA,DSE-0005347,a6GDo0000000mxpMAA,b9567ec9-1748-33d2-450c-f49459ab619e,2023-03-20T03:25:08.000+0000,126e6e5b-a1d9-4025-bd22-63b0e6a86c50
a4VDo000000wtbOMAQ,DSE-0005346,a6GDo0000000mxQMAQ,061e1dc8-935f-e871-b6fc-3418b98cf00b,2023-03-20T03:12:26.000+0000,041b0698-006e-42d8-b473-30d192900510
a4VDo000000wtbXMAQ,DSE-0005345,a6GDo0000000mxLMAQ,f5c76b29-957c-e783-11c5-aa93885ba802,2023-03-20T03:08:36.000+0000,7e8a2e03-0965-4f94-91e8-5366d7fa53b3
a4VDo000000wtbSMAQ,DSE-0005344,a6GDo0000000m8hMAA,3d79a006-18e3-3fa6-bfe1-60d46d45dec3,2023-03-20T03:03:35.000+0000,a92e2c2f-4342-4e58-9090-52dc903c1620
a4VDo000000wtbNMAQ,DSE-0005343,a6GDo0000000m9BMAQ,326095b9-67b5-763a-fc05-b96447a43b4a,2023-03-20T02:54:38.000+0000,851e19e1-eed1-4ce8-8754-5a166cf54256
a4VDo000000wtbIMAQ,DSE-0005342,a6GDo0000000m7eMAA,e4f24110-86ad-ddc1-26d1-ebfd5d644522,2023-03-20T02:41:07.000+0000,e0cf74fd-be0f-4923-a8ce-44b1b6aae35c
a4VDo000000wtbEMAQ,DSE-0005341,a6GDo0000000m6qMAA,042cf37f-383d-8e5a-d7e1-0796af52d614,2023-03-20T02:34:43.000+0000,766262ee-5938-4801-a803-d9faca51152e
a4VDo000000wtbDMAQ,DSE-0005340,a6GDo0000000m6RMAQ,3e2ce1f2-b37e-2661-37b0-94b1984227e8,2023-03-20T02:27:26.000+0000,91e5a939-217b-45b5-922d-ae650e2686d0
a4VDo000000wtb9MAA,DSE-0005339,a6GDo0000000m5yMAA,791db0db-6a42-8909-4794-496e80d689da,2023-03-20T02:23:37.000+0000,9a1c9dde-c2c0-4570-a66d-e4b9f97dfe4c
a4VDo000000wtb8MAA,DSE-0005338,a6GDo0000000m5xMAA,d78943da-b7c5-e151-3fd5-e605c4f6a1ba,2023-03-20T02:21:04.000+0000,b469c27e-328d-422d-8a97-122a979543e4
a4VDo000000wtb1MAA,DSE-0005337,a6GDo0000000lsFMAQ,506f323c-ed48-ed6a-fbaf-26e562d4f2e2,2023-03-20T02:18:31.000+0000,06391faf-dc03-43e2-ba78-b4348ae7f79c
a4VDo000000wtb0MAA,DSE-0005336,a6GDo0000000lnIMAQ,255dfbe6-6644-7624-8a00-9b9c20392bac,2023-03-20T02:15:46.000+0000,d7f34ca4-e3a8-4efa-9b49-493799765a46
a4VDo000000wtazMAA,DSE-0005335,a6GDo0000000lnHMAQ,6ed8b285-bf1b-ad97-c68a-064b45c0e123,2023-03-20T02:11:48.000+0000,96ae65d9-4bfa-4ef0-b2b8-c53814029329
a4VDo000000wtb4MAA,DSE-0005334,a6GDo0000000lpfMAA,bfc17be2-122c-413e-d939-90a92d04ae27,2023-03-20T02:09:14.000+0000,e5c9a90b-6679-41e5-80f7-b2866d32aeb5
a4VDo000000wtb3MAA,DSE-0005333,a6GDo0000000lpQMAQ,b36e9535-12eb-97ac-9ef1-3c009b3412d1,2023-03-20T02:05:35.000+0000,06499a3e-1442-4c94-8dee-c48a4a523967
a4VDo000000wtayMAA,DSE-0005332,a6GDo0000000lnGMAQ,3e25a93c-1ee7-d0ba-d720-29a5a62fac9e,2023-03-20T02:02:42.000+0000,a62bc37e-f55e-448c-a5e4-7d6b99298297
a4VDo000000wtauMAA,DSE-0005331,a6GDo0000000lLpMAI,66f4b37f-4ee6-64f3-d7ac-8ea3e364c623,2023-03-19T17:44:38.000+0000,8f4831d0-e733-42b2-b132-e235e85921d0
a4VDo000000wtatMAA,DSE-0005330,a6GDo0000000gzuMAA,0de5186b-4455-bcd9-90bb-79dd45abf657,2023-03-19T17:38:24.000+0000,7a1d4a68-3b2f-4d3b-af75-04eaa09b7709
a4VDo000000wtaoMAA,DSE-0005329,a6GDo0000000Gj3MAE,a9675571-c8d8-732d-4422-6b9857225b64,2023-03-19T17:26:07.000+0000,ea6461fd-ace2-4f1b-b9d1-bfad1ee55a98
a4VDo000000wtajMAA,DSE-0005328,a6GDo0000000HZoMAM,d80f5819-bfa8-3d0f-eb40-41a899091b88,2023-03-19T17:21:25.000+0000,f10ef9f2-4735-4ee7-9b1e-fb3d0ff16b6f
a4VDo000000wtaFMAQ,DSE-0005327,a6GDo0000000FYiMAM,fefa3511-19a2-50fc-4d44-5e232ec65118,2023-03-18T00:57:50.000+0000,2f0f5f41-6dca-4b6d-8fdb-7a532b4630dc
a4VDo000000wta6MAA,DSE-0005326,a6GDo0000000e1NMAQ,84a8b6eb-bb9b-19bc-2472-22c98dc4a051,2023-03-18T00:03:40.000+0000,c4f6859f-d77e-408e-84c3-52121104855e
a4VDo000000wtaAMAQ,DSE-0005325,a6GDo0000000HtoMAE,845cf3bf-c1a9-8871-f005-652af9226f85,2023-03-17T23:57:05.000+0000,58c0eeaa-b3de-4abc-b156-fab37773f64a
a4VDo000000wta5MAA,DSE-0005324,a6GDo0000000HKBMA2,460216cf-923b-58b8-5371-5465e71607af,2023-03-17T23:46:00.000+0000,5a66863e-786d-48ed-94a1-ebe1fd3f704f
a4VDo000000wta1MAA,DSE-0005323,a6GDo0000000HIXMA2,66b40096-ba9b-f494-761f-5c75e6b10dc8,2023-03-17T23:43:41.000+0000,c7419aa8-a201-4fe8-b508-11e9b19e0d68
a4VDo000000wtZsMAI,DSE-0005322,a6GDo0000000H7kMAE,0872092d-86df-eb29-4e22-b46a9286a158,2023-03-17T23:40:48.000+0000,1e1cacf5-866c-4e7a-ae61-e1b57feabc8c
a4VDo000000wta0MAA,DSE-0005321,a6GDo0000000Gx6MAE,198263aa-37f8-2950-62ca-a892556ae0df,,4bd02232-84cb-4995-9afc-eb49ada4095a
a4VDo000000wtZrMAI,DSE-0005320,a6GDo0000000Gx6MAE,06cffcbb-f89f-686f-18fd-5ef86a37cb72,2023-03-17T23:36:37.000+0000,306e7cb5-2b94-4431-92a3-ee4dce2205f8
a4VDo000000wtZZMAY,DSE-0005319,a6GDo0000000HVDMA2,1f12e4a2-2732-a4cd-7a32-b185fab36507,2023-03-17T23:33:10.000+0000,e9c0814e-ecc2-4e70-958f-fca1a7f1cb9a
a4VDo000000wtZvMAI,DSE-0005318,a6GDo0000000HVDMA2,16bcbeb3-c24d-b46c-8c25-b6b7caafdb8c,,89dca3e5-19c6-4608-9b1e-2f390f4911d3
a4VDo000000wtZYMAY,DSE-0005316,a6GDo0000000GhOMAU,a5ad8edf-2c95-84de-6596-b39a603c4f7d,2023-03-17T23:16:59.000+0000,ab50261b-5dd7-4d2e-bf67-dbd42b2c1f94
a4VDo000000wtZXMAY,DSE-0005315,a6GDo0000000GSuMAM,4bac731c-18f5-8852-5179-c8029a5eefb5,2023-03-17T23:13:51.000+0000,77219754-2b75-47ee-b750-a14773e7793a
a4VDo000000wtZlMAI,DSE-0005314,a6GDo0000000GJ1MAM,a54d239b-aeec-141c-422e-a1896ff763ed,2023-03-17T23:08:32.000+0000,6e44a4c5-408f-4d02-9d2f-4cf4c084b2aa
a4VDo000000wtZgMAI,DSE-0005313,a6GDo0000000GCAMA2,b96be417-2aaf-5b58-c396-665463faea72,2023-03-17T23:05:39.000+0000,c5f65820-e052-45ca-8fe1-2d01cbf5ade5
a4VDo000000wtZWMAY,DSE-0005311,a6GDo0000000FtgMAE,e73bd07c-4f66-91e4-245c-27f706522b56,2023-03-17T23:01:14.000+0000,c3364d0c-74f0-4e8e-9923-6015175a0773
a4VDo000000wtZRMAY,DSE-0005310,a6GDo0000000nJ2MAI,47a03d99-7236-231c-2c1f-45012275a850,2023-03-17T22:37:23.000+0000,abe6579d-9d7c-4ceb-b9f0-df13360f7fa0
a4VDo000000wtZMMAY,DSE-0005309,a6GDo0000000nGSMAY,7bc3aadb-add1-82ba-6f25-201a29c8897f,2023-03-17T22:08:50.000+0000,97535761-9717-4a30-a270-1c7a3eaff987
a4VDo000000wtZ8MAI,DSE-0005308,a6GDo0000000n1hMAA,bda99e5d-1575-4c16-76b4-ac9c36fec5c6,2023-03-17T21:53:52.000+0000,af778d01-353c-49a7-b99a-94937288b5c1
a4VDo000000wtZHMAY,DSE-0005307,a6GDo0000000iqpMAA,911984ff-d1ad-44c2-c3ae-19fe4a74e137,2023-03-17T21:40:18.000+0000,8b42d177-5d95-4ff8-bd8f-f5fc666bf0a2
a4VDo000000wtZCMAY,DSE-0005306,a6GDo0000000PP7MAM,5f367a3a-f41f-ea96-1593-27939949c828,2023-03-17T21:36:14.000+0000,eaed770f-71a3-49a5-9075-e3e661950ee0
a4VDo000000wtZ7MAI,DSE-0005305,a6GDo0000000GRBMA2,5469c17a-8a38-a710-d0c9-d84f1c242f7f,2023-03-17T21:21:49.000+0000,8bdc33f0-1475-4966-a66b-ab7991e5094d
a4VDo000000wtZ2MAI,DSE-0005304,a6GDo0000000nePMAQ,007553a5-9752-d2c1-3a13-c56f3f6d384d,2023-03-17T21:08:15.000+0000,30d8ef1c-704f-4e09-92b3-2edbd3eb2cf8
a4VDo000000wtYxMAI,DSE-0005303,a6GDo0000000ElWMAU,a76479f0-c214-5fd7-f7fd-a8cd2f2b7dc9,2023-03-17T21:04:03.000+0000,365299fc-2cbe-4fc4-b9ca-73a425d3e535
a4VDo000000wtYsMAI,DSE-0005302,a6GDo0000000nSOMAY,3940cbbf-735a-8bf0-0005-ff7bd62e012b,2023-03-17T21:02:38.000+0000,8ee8d2c3-3967-4ce0-bbfa-96765ef52def
a4VDo000000wtYiMAI,DSE-0005300,a6GDo0000000l7YMAQ,46cbd66d-0590-0ccb-9850-137d4fa2a13c,2023-03-17T20:54:57.000+0000,d3c4d083-afd6-4a76-9180-37b033cb6ba4
a4VDo000000wtYnMAI,DSE-0005301,a6GDo0000000nWGMAY,c7cf6d2a-d6f7-0770-b853-27ee4ad8af15,2023-03-17T20:49:27.000+0000,a5465132-dfee-4ec5-9838-ab371af5d345
a4VDo000000wtYdMAI,DSE-0005299,a6GDo0000000MS6MAM,217468a3-d455-bf18-3c9c-765d7daea923,2023-03-17T20:19:14.000+0000,7545030c-c090-4984-abaf-464ca4d076b1
a4VDo000000wtYYMAY,DSE-0005298,a6GDo0000000HvKMAU,83ae84b5-58ed-29d9-a7ca-53878ba84e7c,2023-03-17T20:12:21.000+0000,6a54e191-0384-43e1-8e00-f0a202c5fbf5
a4VDo000000wtYTMAY,DSE-0005297,a6GDo0000000p1PMAQ,d501e5fc-2336-b59d-a327-d3874588be74,2023-03-17T20:10:58.000+0000,eef4915a-f44f-4669-8b6f-6b7e34c714f2
a4VDo000000wtYOMAY,DSE-0005296,a6GDo0000000lv9MAA,a441581b-25da-9356-4338-0f8dbe2e0b05,2023-03-17T20:06:55.000+0000,b27c7021-61d8-44ce-be66-cbc2b4bb42b6
a4VDo000000wtXvMAI,DSE-0005295,a6GDo0000000itxMAA,aae18933-e06f-e9c3-2b5b-b173b3fcb252,2023-03-17T19:51:11.000+0000,691efc07-6570-4e84-b9ee-f76ee67acc9c
a4VDo000000wtYJMAY,DSE-0005294,a6GDo0000000nPKMAY,1f3e220a-c643-6f14-cf21-49556b7704b2,2023-03-17T19:50:53.000+0000,d71adb79-dc74-4a9e-8b11-840bc8e32bb1
a4VDo000000wtYEMAY,DSE-0005293,a6GDo0000000lfVMAQ,4f8e73fc-bf12-b2b2-75b7-6918ba5a3bac,2023-03-17T19:36:20.000+0000,8fb51b50-4b95-4ed5-9358-769d8eb26830
a4VDo000000wtY9MAI,DSE-0005292,a6GDo0000000V8YMAU,b3bfa1b8-b4a1-bbc0-58f7-4088691b70b5,2023-03-17T19:35:12.000+0000,849cd948-75f3-4973-be0e-d78a0fddc6e9
a4VDo000000wtY4MAI,DSE-0005291,a6GDo0000000k50MAA,755602f3-7a88-a6eb-da29-cd06e82fe516,2023-03-17T19:29:40.000+0000,c21da9d9-f2ee-452b-af4e-277968b8ba5a
a4VDo000000wtXzMAI,DSE-0005290,a6GDo0000000nQDMAY,fad322ab-abc1-de05-dcb5-1a5f70666b7d,2023-03-17T19:20:55.000+0000,5fb01410-3fec-4434-b017-9f3c0e4d651d
a4VDo000000wtXlMAI,DSE-0005289,a6GDo0000000nMkMAI,7d83d25b-566d-f85c-fb26-505af7060760,2023-03-17T19:20:51.000+0000,5a9a4339-fd77-4635-be84-f8ecb6cca683
a4VDo000000wtXuMAI,DSE-0005288,a6GDo0000000nJvMAI,27d69607-0ee4-fb34-b962-06de4a1ec063,2023-03-17T19:18:50.000+0000,a55c2c15-0db0-4129-88e9-c01c8d4377c4
a4VDo000000wtXpMAI,DSE-0005287,a6GDo0000000nOlMAI,67ad27ba-8c02-db80-fff6-e6653bc1d805,2023-03-17T19:17:45.000+0000,99a7b0f0-9880-4def-89ce-541a99599df4
a4VDo000000wtXkMAI,DSE-0005286,a6GDo0000000nH6MAI,eca15ced-39ab-581e-646b-205047271189,2023-03-17T19:13:18.000+0000,d679508f-e5fc-45d9-a192-e557c340fb88
a4VDo000000wtXfMAI,DSE-0005285,a6GDo0000000owMMAQ,3b1d89dd-10d6-e07b-8f5b-2edd3db8ac38,2023-03-17T18:39:16.000+0000,874c2bb3-828d-4119-aef9-b7099bf351b4
a4VDo000000wtXaMAI,DSE-0005284,a6GDo0000000kyWMAQ,cbce0376-645b-6f04-8879-0f2361e071d2,2023-03-17T18:37:52.000+0000,42f210a1-16dc-4a1a-bdf6-e5dca0e1c97e
a4VDo000000wtXWMAY,DSE-0005283,a6GDo0000000oNtMAI,a058673e-19fb-fc45-16c2-b2ee58dc4400,2023-03-17T18:37:08.000+0000,ef11f390-f41e-43f5-ac41-69d441061256
a4VDo000000wtXQMAY,DSE-0005281,a6GDo0000000kr6MAA,6128e35f-1001-3a3e-c1ef-aaea51394fdf,2023-03-17T18:31:56.000+0000,1d177e31-d88a-4817-a56c-c18bf0b5351e
a4VDo000000wtXLMAY,DSE-0005280,a6GDo0000000ouxMAA,bed27609-7b9f-919b-04ad-c9c38f9e5ca1,2023-03-17T18:31:29.000+0000,23375f60-dfe8-4dc1-8299-dc182465f71f
a4VDo000000wtXGMAY,DSE-0005279,a6GDo0000000oy1MAA,072ddbed-cee8-b127-65c2-449aa953fba6,2023-03-17T18:31:08.000+0000,3cb75fad-ff47-4f78-8ffd-fe2d079496ef
a4VDo000000wtX2MAI,DSE-0005278,a6GDo0000000k9xMAA,6a6c50f4-2214-4891-fd86-485aa808a04d,2023-03-17T18:28:42.000+0000,1b951282-b0cf-420a-b0e1-26fda0ddf390
a4VDo000000wtXBMAY,DSE-0005277,a6GDo0000000oxmMAA,6f649d32-9e96-9341-7653-ca1f97334289,2023-03-17T18:24:31.000+0000,594111b7-ee53-4490-81a8-c0934f711835
a4VDo000000wtX6MAI,DSE-0005276,a6GDo0000000oxXMAQ,6db75b17-c374-6f82-2e9b-649390d05c69,2023-03-17T18:18:39.000+0000,4f56f027-c206-42c1-952c-7886545389a8
a4VDo000000wtX1MAI,DSE-0005275,a6GDo0000000hi4MAA,5e13ae83-b8f3-65e4-1250-d42d528038c7,2023-03-17T18:18:23.000+0000,78ac2b75-0ab6-4fa5-b9f3-c69b76b1c7b1
a4VDo000000wtWwMAI,DSE-0005274,a6GDo0000000oxNMAQ,0be13f8b-1b34-4152-6a32-47b37b9ea040,2023-03-17T18:13:11.000+0000,434190b9-ff05-4b14-bdc2-e9ee7af20632
a4VDo000000wtWrMAI,DSE-0005273,a6GDo0000000l61MAA,8ac6b668-a2df-2a25-48ce-bf7ea81e93fd,2023-03-17T18:10:02.000+0000,7a3c3138-43a1-4242-8b33-184d621d491f
